date,equity,coreValue,cashValue,wheelValue,leapsValue
2018-11-15,527058.6101145621,252604.5632009742,22300,44645.5764253504,207508.47048823754
2018-11-16,522984.85811591794,251717.92050676263,22300,44323.452807078465,204643.48480207683
2018-11-19,489497.27341635816,243542.71989719552,22300,41535.6141924298,182118.93932673283
2018-11-20,471917.4098664576,239184.6277592531,22300,40077.27274364651,170355.50936355797
2018-11-21,479101.0657622225,241002.99511986936,22300,40633.6670376016,175164.40360475154
2018-11-23,471864.76623035944,239259.77202317832,22300,40071.41487476044,170233.5793324207
2018-11-26,494680.8197071929,244790.04129976203,22300,41775.74390692085,185815.03450051002
2018-11-27,498018.4907364466,245616.58234131936,22300,42051.01429845565,188050.89409667155
2018-11-28,532253.3545488948,253521.26818691776,22300,44592.86554303882,211839.2208189382
2018-11-29,528290.6169524915,252694.72714536046,22300,44323.453571545535,208972.43623558554
2018-11-30,536007.37324853,254528.13711724765,22300,44932.55921105838,214246.67692022392
2018-12-03,556726.0884764531,259726.41613038618,22450,46935.32896377714,227614.34338228972
2018-12-04,516103.83736895665,249764.18232951066,22450,43503.243251137836,200386.41178830815
2018-12-06,523066.2505861408,251527.54000414928,22450,43907.36173335844,205181.34884863303
2018-12-07,490155.24337351567,243223.17563954144,22450,41148.80891293886,183333.25882103533
2018-12-10,500204.7303023352,245770.25550198098,22450,41945.33423142976,190039.14056892446
2018-12-11,503417.26483091887,246584.10404519195,22450,42226.46042015056,192156.7003655764
2018-12-12,512164.3074026045,248754.397490045,22450,42894.13539763592,198065.77451492357
2018-12-13,512346.6297118088,248829.75937300586,22450,42899.993449967464,198166.8768888355
2018-12-14,488206.59603554866,242771.02733899408,22450,40850.11303562853,182135.45566092606
2018-12-17,466773.3563999318,237269.9318439006,22450,39227.77883960578,167825.6457164254
2018-12-18,472357.3290521158,238762.01433654153,22450,39620.18344650976,171525.13126906447
2018-12-19,450166.919441788,232899.21859878444,22450,37892.426650442765,156925.27419256078
2018-12-20,437544.891651589,229523.20401821105,22450,37002.194836590555,148569.4927967874
2018-12-21,412200.9442575644,222409.49761161854,22450,34946.45636992008,132394.99027602572
2018-12-24,391134.3559615682,216275.40369464588,22450,33523.253503515094,118885.6987634072
2018-12-26,443224.51940700447,229779.43901972158,22450,36726.92024239174,154268.16014489112
2018-12-27,446489.41907168104,230668.64944589342,22450,37025.616675790756,156345.15294999687
2018-12-28,445872.3700419491,230548.0750325996,22450,36937.767633363655,155936.5273759859
2018-12-31,452886.1409653913,232492.28282857002,22450,37418.02646819118,160525.8316686301
2019-01-02,457739.46007083385,234176.72878229266,22600,38208.436658033614,162754.2946305076
2019-01-03,432169.2450539274,226526.07254158275,22600,36076.5616912151,146966.61082112958
2019-01-04,465921.61839850876,236217.89891360374,22600,38618.4129073736,168485.30657753136
2019-01-07,475433.3298164996,239030.1977561481,22600,39332.94385422779,174470.18820612374
2019-01-08,482931.5552620585,241192.35277740972,22600,40000.61885186414,179138.5836327847
2019-01-09,489768.8312970677,243157.94195916358,22600,40562.87125856597,183448.0180793381
2019-01-10,492178.7369765829,243853.4435786238,22600,40797.144243951734,184928.14915400735
2019-01-11,488941.918479019,242961.37611965582,22600,40504.30422267833,182876.23813668493
2019-01-14,481212.4267988269,240814.35574519198,22600,39871.768625086486,177926.30242854846
2019-01-15,497782.8596526287,245516.63974882505,22600,41183.693073311566,188482.52683049208
2019-01-16,497594.5595594795,245471.28195064756,22600,41218.83245053611,188304.44515829583
2019-01-17,504363.3887446288,247406.62490991378,22600,41804.51256891904,192552.25126579602
2019-01-18,513040.5686351041,249856.03829593025,22600,42507.329157816595,198077.20118135723
2019-01-22,495230.92636319634,244851.36128074455,22600,41054.84273233095,186724.7223501208
2019-01-23,496146.8131307631,245168.865867987,22600,41078.270473272416,187299.67678950366
2019-01-24,501648.18049584667,246756.45801752314,22600,41517.53056205933,190774.19191626416
2019-01-25,512145.2730059024,249704.83025459998,22600,42419.47624638228,197420.96650492013
2019-01-28,500988.83274833695,246620.38462299065,22600,41453.105391566474,190315.34273377986
2019-01-29,492577.3734191263,244291.93305581683,22600,40738.61310700523,184946.82725630427
2019-01-30,514890.0086715036,250506.18211721297,22600,42577.62869090325,199206.19786338735
2019-01-31,528386.3546613888,254255.92928801072,22600,43737.26160400787,207793.16376937018
2019-02-01,525923.6360418387,253932.4075652248,22750,43865.87701534348,205375.3514612704
2019-02-04,537559.3357822972,257086.66186397555,22750,44861.54646098268,212861.12745733885
2019-02-05,545866.103446288,259361.36248081445,22750,45605.36058282202,218149.38038265152
2019-02-06,541755.9566763763,258587.9726012917,22750,45376.95219806618,215041.03187701834
2019-02-07,528148.5926294606,255115.25003482495,22750,44205.596233781725,206077.7463608539
2019-02-08,529808.4410365947,255615.68694726363,22750,44346.1588404233,207096.59524890775
2019-02-11,527328.1105946442,255373.0466613325,22750,44281.73455987974,204923.32937343194
2019-02-12,541499.7546272513,259149.05801548754,22750,45476.52250758646,214124.1741041774
2019-02-13,541903.6656348119,259331.02666021025,22750,45535.089681023615,214287.54929357805
2019-02-14,543021.2411989893,259649.49492792625,22750,45640.51230416151,214981.2339669016
2019-02-15,546886.6270814374,260741.353075165,22750,45986.063665998416,217409.21034027397
2019-02-19,548310.2721709557,261256.9463281802,22750,46161.76949098373,218141.55635179175
2019-02-20,548027.8781809075,261211.45416699952,22750,46138.34175004472,217928.08226386315
2019-02-21,544264.4800670545,260256.07250330277,22750,45804.50426130217,215453.90330244962
2019-02-22,551607.110462893,262181.99217127275,22750,46437.037627375306,220238.08066424492
2019-02-25,555057.0504130156,263137.3738349695,22750,46765.01929797878,222404.6572800674
2019-02-26,555762.9936850406,263410.32680205355,22750,46858.72802755229,222743.93885543474
2019-02-27,554882.4183328882,263243.5144979073,22750,46765.01929797878,222123.88453700204
2019-02-28,552367.6714428859,262636.93692253076,22750,46577.60183883175,220403.13268152336
2019-03-01,560818.3616705773,265206.6927881116,22900,47654.99582768504,225056.67305478067
2019-03-04,560452.0837838523,265252.31396520237,22900,47660.85164582423,224638.91817282568
2019-03-05,561086.536679871,265450.0212026453,22900,47736.99877981883,224999.51669740686
2019-03-06,554863.0101587414,263944.4527434273,22900,47209.89822254908,220808.65919276502
2019-03-07,541984.4333237428,260705.2099395377,22900,46114.68587328052,212264.53751092468
2019-03-08,540284.8510974636,260309.81866972655,22900,45950.6991260726,211124.33330166445
2019-03-11,561887.1644020553,265723.7482651896,22900,47748.736696360706,225514.6794405051
2019-03-12,567377.6020498469,267183.6955473169,22900,48246.56446289932,229047.34203963066
2019-03-13,575410.67367474,269191.0969545328,22900,48920.097504527024,234399.47921568019
2019-03-14,573319.0407102174,268734.8851836256,22900,48779.53339329878,232904.62213329304
2019-03-15,583358.0132800805,271228.9434199089,22900,49564.34483826349,239664.72502190815
2019-03-18,583919.6972483279,271381.0062751863,22900,49857.18497453874,239781.5059986028
2019-03-19,587561.6162900511,272293.47622715024,22900,50185.16665342631,242182.97340947457
2019-03-20,591442.9439673058,273373.2083583969,22900,50554.1435209277,244615.59208798123
2019-03-21,609209.4973153858,277646.5853215173,22900,52100.340909599654,256562.57108426883
2019-03-22,584247.6842495904,271548.2916595439,22900,49816.18755519309,239983.20503485345
2019-03-25,581287.032115994,271031.2361824659,22900,49611.20040744551,237744.59552608267
2019-03-26,585766.7478117275,272293.47622715024,22900,50056.31631437163,240516.95527020554
2019-03-27,577429.5918992078,270544.5793533985,22900,49412.069077827764,234572.94346798153
2019-03-28,578950.606968695,271168.0997137381,22900,49617.05622558472,235265.4510293722
2019-03-29,587234.5361480003,273221.14550311945,22900,50349.15637356291,240764.23427131787
2019-04-01,603352.734101627,277590.5570477401,23050,52135.22276945292,250576.954284434
2019-04-02,606858.402888787,278642.7333229457,23050,52515.91574007852,252649.75382576275
2019-04-03,613586.5728838772,280243.87012139166,23050,53119.165547070996,257173.53721541454
2019-04-04,612772.7242082525,280137.1400777303,23050,53066.45424704887,256519.12988347336
2019-04-05,618935.2711804511,281585.7787932992,23050,53599.4230654093,260700.06932174257
2019-04-08,621068.6708020248,282302.47790052794,23050,53880.549254129844,261835.643647367
2019-04-09,616592.7179649454,281311.2868977088,23050,53482.28659490645,258749.14447233008
2019-04-10,622649.550904621,282820.9341536047,23050,54062.11089514996,262716.50585586636
2019-04-11,619556.1855179031,282149.979817651,23050,53786.840524571155,260569.36517568096
2019-04-12,624648.889202571,283369.89467684506,23050,54231.95866568998,263997.0358600359
2019-04-15,624502.1309094066,283415.63944812,23050,54261.24222477142,263775.2492365152
2019-04-16,628620.6090233023,284391.56668188714,23050,54618.50745445556,266560.53488695965
2019-04-17,632449.3068988044,285382.73441676574,23050,54987.48432041808,269029.0881616206
2019-04-18,633930.3890557932,285748.7158549061,23050,55104.62079093307,270027.052409954
2019-04-22,636987.4827351328,286556.90450468485,23050,55420.888591065814,271959.68963938206
2019-04-23,652979.3230124061,290201.38531321497,23050,56855.803093749186,282872.13460544194
2019-04-24,648770.4978032765,289286.46661977493,23050,56475.114591508274,279958.9165919933
2019-04-25,653430.798436512,290460.61343975336,23050,56908.51662796365,283011.668368795
2019-04-26,654522.5384634088,290719.84156629175,23050,57049.078605227754,283703.6182918893
2019-04-29,656342.510917118,291284.06585858413,23050,57259.92380531624,284748.52125321777
2019-04-30,646181.3167032851,289027.21522529586,23050,56352.117834469405,277751.9836435198
2019-05-01,643303.0146407164,288847.0327628037,23200,56387.00416173565,274868.97771617695
2019-05-02,637357.3114939441,287593.3817588847,23200,55918.45827967573,270645.47145538364
2019-05-03,658511.3590872098,292179.9542030782,23200,57698.92637576486,285432.47850836674
2019-05-06,649942.8563270684,290391.19374926435,23200,56990.253968728124,279361.40860907594
2019-05-07,624048.1316087929,284734.4257337952,23200,54729.52835430071,261384.17752069703
2019-05-08,620567.2540809108,284015.8608512571,23200,54407.404736028766,258943.988493625
2019-05-09,613611.1735614791,282487.0033698593,23200,53833.43848811695,254090.73170350285
2019-05-10,614897.0542039342,282838.6340585969,23200,53933.00303582965,254925.41710950757
2019-05-13,572598.3591823396,273023.3718274446,23200,50231.50486638732,226143.4824885078
2019-05-14,585592.3700157332,276019.9194270166,23200,51238.87538494685,235133.57520376978
2019-05-15,602832.7269799345,279918.51067028375,23200,52615.22276946861,247098.99354018213
2019-05-16,615230.4754808003,282731.60283721244,23200,53692.87427665929,255605.99836692854
2019-05-17,602283.5388465229,279842.0631305111,23200,52585.939210388126,246655.5365056237
2019-05-20,581475.5391765208,275117.89911183517,23200,50858.18241432128,232299.4576503643
2019-05-21,593975.9415046973,277992.1586419875,23200,51842.12519193935,240941.65767077054
2019-05-22,588411.2348615031,276753.78781461745,23200,51402.865103152435,237054.58194373333
2019-05-23,570115.4937645704,272518.84605916165,23200,49833.242207151816,224563.405498257
2019-05-24,569311.5671763192,272381.25448467914,23200,49786.38895946123,223943.92373217878
2019-05-28,564432.6475812544,271356.9227715643,23200,49446.693418387025,220429.031391303
2019-05-29,554843.2108662163,269124.78058417735,23200,48661.88197038671,213856.54831165232
2019-05-30,559505.9252109336,270256.1435186767,23200,49025.00301821004,217024.7786740468
2019-05-31,541375.0399472746,265944.7542234482,23200,47537.37721550454,204692.90850832188
2019-06-03,518928.99642596795,260839.2272702729,23350,46137.34233751036,188602.42681818467
2019-06-04,546386.1298126928,268183.5851549223,23350,48368.78439285713,206483.7602649134
2019-06-05,553778.9373251563,270176.8358085913,23350,49024.74549987173,211227.3560166933
2019-06-06,561839.0354072056,272323.3990382136,23350,49727.562088769264,216438.07428022273
2019-06-07,582048.4336244115,277582.49064868054,23350,51502.172132526845,229613.77084320408
2019-06-10,594394.4611606019,280817.6831277585,23350,52702.81816256496,237523.95987027846
2019-06-11,595792.3440365787,281200.99966131855,23350,52831.66626935832,238409.67810590175
2019-06-12,589434.9768316955,279575.74130234955,23350,52251.84420330731,234257.39132603863
2019-06-13,595732.4222876976,281231.671534823,23350,52802.382710277656,238348.36804259685
2019-06-14,591010.448612044,280035.72582177847,23350,52357.26680335155,235267.45598691402
2019-06-17,597275.5780548906,281722.3279277564,23350,52972.23048081476,239231.01964631947
2019-06-18,613301.9318591061,285816.1456986833,23350,54459.85849353593,249675.92766688677
2019-06-19,617463.8745840357,286889.42731349444,23350,54881.54666269836,252342.90060784286
2019-06-20,627948.207944381,289557.3188095546,23350,55877.20330731684,259163.68582750965
2019-06-21,626135.2454357265,289128.00616363017,23350,55707.35556496307,257949.88370713327
2019-06-24,623588.1900910363,288499.36143360345,23350,55695.643932006875,256043.18472542588
2019-06-25,604188.8035857028,283546.8949750431,23350,53798.03936578841,243493.86924487125
2019-06-26,608896.6361272406,284865.50478632096,23350,54243.155272729804,246437.97606818983
2019-06-27,613070.5574098659,285954.1340357766,23350,54629.704061504104,249136.7193125852
2019-06-28,614327.7225497591,286322.12633047666,23350,54781.982143442634,249873.61407583978
2019-07-01,630901.8982944498,290935.9401437968,23500,56702.75693265489,259763.20121799817
2019-07-02,635749.0189355684,292088.8618464336,23500,57159.58671005245,263000.5703790823
2019-07-03,645101.3975138008,294287.1114233788,23500,58002.96304202178,269311.3230484001
2019-07-05,642121.4265199734,293687.59307625773,23500,57751.12041238257,267182.71303133306
2019-07-08,632810.2633825325,291627.71193038055,23500,56937.02540530161,260745.5260468504
2019-07-09,638760.3517560201,293088.0747291367,23500,57505.13583507424,264667.14119180915
2019-07-10,651292.2451915565,296008.80032664904,23500,58641.35669461949,273142.088170288
2019-07-11,650223.8825095047,295793.58921374026,23500,58535.934094575234,272394.3592011892
2019-07-12,657520.556771788,297499.91427189275,23500,59197.75101972904,277322.89148016623
2019-07-15,661026.0217442017,298452.9887067385,23500,59537.44656080323,279535.58647665987
2019-07-16,654268.7681521123,296915.75976988947,23500,58963.478078699074,274889.5303035237
2019-07-17,647810.3312888045,295455.3969711333,23500,58371.944376369676,270482.9899413015
2019-07-18,649167.2786992803,295793.58921374026,23500,58541.79214690678,271331.8973386333
2019-07-19,639615.398886018,293626.0907832826,23500,57587.130694177016,264902.1774085584
2019-07-22,649416.1107960558,295962.68533504376,23500,58494.93666502385,271458.48879598815
2019-07-23,657773.5497304484,297899.5853512228,23500,59256.31814763229,277117.64623159333
2019-07-24,666871.5525094686,299990.2176435875,23500,60111.41469628556,283269.92016959557
2019-07-25,654359.6139196313,297146.35818416806,23500,58940.0553588476,274773.2003766156
2019-07-26,667510.1621380525,300205.4287564963,23500,60123.126863899946,283681.60651765624
2019-07-29,662453.0609069531,299175.4881835577,23500,59742.434509505154,280035.1382138902
2019-07-30,656484.6360062668,297884.22150610504,23500,59197.75189756012,275902.6626026017
2019-07-31,638381.6052467382,293764.4592143506,23500,57505.136739898626,263612.0092924889
2019-08-01,633469.0080371158,293054.0729593424,23650,57446.312106480735,259318.62297129267
2019-08-02,615166.4235058328,288738.8068362594,23650,55712.69949321547,247064.91717635797
2019-08-05,573681.5899497347,278536.22431727615,23650,51917.492594240284,219577.8730382183
2019-08-06,589697.8627257239,282435.3906104854,23650,53246.98449687938,230365.4876183591
2019-08-07,595826.8975487882,283961.160535999,23650,53738.955885688534,234476.78112710064
2019-08-08,622050.0142931524,290141.256568043,23650,55999.68150011284,252259.0762249965
2019-08-09,610491.067045611,287413.396950902,23650,54922.02999292434,244505.6401017846
2019-08-12,596563.9975145273,284115.2872617248,23650,53738.95588568864,235059.75436711375
2019-08-13,622889.3641592562,290341.61660819926,23650,55982.111811506154,252915.63573955084
2019-08-14,587541.5462156485,281664.8040147296,23650,52719.873730850726,229506.86847006815
2019-08-15,586028.4227083959,281341.1708137167,23650,52579.30951939427,228457.94237528488
2019-08-16,604565.5132998344,285856.79697695596,23650,54102.079167704316,240956.63715517413
2019-08-19,623442.7146594574,290403.2531886276,23650,55718.555311395525,253670.90615943435
2019-08-20,614023.4632898138,288153.1534982253,23650,54974.74129294661,247245.56849864195
2019-08-21,624691.5773419972,290711.5066400792,23650,55876.6892114619,254453.38149045603
2019-08-22,620608.2053931488,289771.3900525997,23650,55525.2820341093,251661.53330643981
2019-08-23,583587.7004452803,280601.41426639346,23650,52233.75816018088,227102.52801870595
2019-08-26,600697.213872326,284839.6405430502,23650,53557.39647887316,238650.17685040258
2019-08-27,598017.5468505869,284238.5604225815,23650,53352.4075925684,236776.57883543696
2019-08-28,601983.3891227979,285255.7403729239,23650,53692.10321031039,239385.54553956352
2019-08-29,620256.0734418122,289617.26332687394,23650,55244.15377329644,251744.65634164176
2019-08-30,617099.9351182432,288923.7400939811,23650,54992.31401979805,249533.88100446403
2019-09-03,606499.1234527897,286868.79359754047,23800,54441.51594218324,241388.81391306597
2019-09-04,623185.2089319053,291009.976836419,23800,55888.14654544126,252487.0855500451
2019-09-05,645061.1765049478,296340.95714880875,23800,57867.74594086385,267052.4734152752
2019-09-06,643608.607098592,296047.3628965127,23800,57762.32336876695,265998.9208333123
2019-09-09,640685.7541529868,295429.2871071064,23800,57522.19461771054,263934.27242816985
2019-09-10,637108.0371109274,294579.41521311266,23800,57211.782635941694,261516.839261873
2019-09-11,648361.0714037183,297345.33620111406,23800,58213.295102159704,269002.4401004446
2019-09-12,653316.5751873567,298581.51135800674,23800,58687.69903658828,272247.3647927617
2019-09-13,648819.163771119,297515.3105799128,23800,58277.72027271922,269226.132918487
2019-09-16,642945.1053420699,296186.42641241715,23800,57750.60727250183,265208.07165715087
2019-09-17,648650.8830936141,297608.04316859576,23800,58248.438947834766,268994.4009771836
2019-09-18,647875.2672217337,297484.4232950985,23800,58225.0112068933,268365.8327197419
2019-09-19,649735.5091474546,297978.87921100756,23800,58394.8589774304,269561.7709590167
2019-09-20,636773.1286131588,294826.65496010723,23800,57188.35489506075,260958.1187579909
2019-09-23,634670.3597005745,294363.08632901247,23800,57223.49650647295,259283.7768650891
2019-09-24,618783.5967541572,290453.6991947213,23800,55753.44039237738,248776.4571670586
2019-09-25,631960.1187527078,293714.0996767118,23800,56895.51483586948,257550.50424012655
2019-09-26,627493.810537018,292632.4552562107,23800,56526.53796990696,254534.8173109003
2019-09-27,612841.7952508435,289001.1951537284,23800,55202.89965121468,244837.7004459005
2019-09-30,623583.4772210303,291751.6724993226,23800,56139.98918114216,251891.8155405654
2019-10-01,615413.5235995266,290122.0547742202,23950,55747.32528528736,245594.143540019
2019-10-02,595714.1217277846,285133.5710383694,23950,53943.43187147984,232687.11881793535
2019-10-03,608117.2654637248,288262.9979450214,23950,55044.508840342,240859.75867836148
2019-10-04,625128.1070909072,292507.84003784053,23950,56496.99510483007,252173.2719482365
2019-10-07,620905.0540465239,291624.7980906269,23950,56163.157829812866,249167.0981260841
2019-10-08,603353.4226161023,287255.99208477896,23950,54540.82589580032,237606.604635523
2019-10-09,614504.7037443335,290060.07281770586,23950,55571.621918085744,244923.0090085419
2019-10-10,623413.9160241004,292306.4341379541,23950,56338.863676736226,250818.61820941008
2019-10-11,636817.0048449705,296071.0460833326,23950,57680.06943880698,259115.8893228309
2019-10-14,636277.5956931897,296040.0551050754,23950,57721.06688548417,258566.47370263003
2019-10-15,651088.5951023155,299804.66705045395,23950,59132.55587963821,268201.3721722234
2019-10-16,647785.5743550756,299061.02540742233,23950,58845.57387510759,265928.97507254564
2019-10-17,650204.7309796902,299851.14169824467,23950,59109.12814149787,267294.46113994764
2019-10-18,638321.4267222052,296969.5953392699,23950,58002.19530965879,259399.63607327655
2019-10-21,648396.2744991437,299603.26115056744,23950,58991.99390543034,265851.019443146
2019-10-22,638547.0321081467,297217.4758869471,23950,58101.76209157836,259277.7941296212
2019-10-23,640738.3833648156,297790.6789691593,23950,58277.46344606232,260720.24094959392
2019-10-24,652624.2260079371,300687.7089976676,23950,59360.9707713931,268625.5462388764
2019-10-25,660573.4417086408,303089.0015700116,23950,60245.34900129847,273289.0911373307
2019-10-28,671979.3492061667,306079.00453329145,23950,61457.70666761497,280492.63800526026
2019-10-29,661359.4243927746,303708.6793000145,23950,60514.761319548285,273185.9837732118
2019-10-30,667052.7275795044,305180.45527735417,23950,61077.013696989365,276845.25860516087
2019-10-31,667308.4680542863,305319.87922072626,23950,61106.299490262376,276932.2893432977
2019-11-01,680074.3909337919,308842.96897539595,24100,62687.37650420309,284444.04545419285
2019-11-04,688121.3377975894,310753.16284182656,24100,63431.19275684435,289836.98219891853
2019-11-05,688413.0981293904,310923.99260963575,24100,63483.907408109444,289905.1981116452
2019-11-06,685133.5660797291,310225.12847976637,24100,63214.50554261398,287593.9320573488
2019-11-07,689670.7747050818,311265.6284485184,24100,63642.055095372176,290663.09116119123
2019-11-08,694049.8147579923,312508.0246056092,24100,64145.741260966824,293296.04889141634
2019-11-11,691689.984541958,312088.7345637704,24100,63964.17978867818,291537.0701895093
2019-11-12,695270.8073060554,312989.44748850714,24100,64315.58718676639,293865.7726307819
2019-11-13,694166.1966673483,313067.10169146326,24100,64251.16202210405,292747.93295378104
2019-11-14,692996.255936886,312818.61772069795,24100,64239.45038939486,291838.1878267931
2019-11-15,703243.3603048451,315117.05890517344,24100,65053.545396914786,298972.75600275694
2019-11-18,703795.1792364079,315365.54287593876,24100,65281.960286201655,299047.67607426737
2019-11-19,705782.942095349,315831.42070020403,24100,65463.524161421214,300387.9972337237
2019-11-20,695574.2681214665,313936.7718924061,24100,64684.56853156721,292852.9276974931
2019-11-21,691746.4328404133,313237.93145927245,24100,64344.872990493604,290063.62839064724
2019-11-22,692527.5800647401,313439.8276476112,24100,64462.00722681625,290525.7451903127
2019-11-25,709325.2915014576,317151.47106025094,24100,65967.20495232401,302106.6154888826
2019-11-26,711448.2196606672,317757.1359285316,24100,66236.62173895852,303354.4619931771
2019-11-27,721704.0350914858,319977.8992133152,24100,67150.2812937522,310475.85458441835
2019-11-29,713523.3017412792,318518.1092027244,24100,66535.31538209664,304369.8771564582
2019-12-02,699510.4234086457,316006.8222524531,24250,65551.11508614026,293702.4860700524
2019-12-03,687846.0303708198,313531.7006261976,24250,64561.318724575336,285503.01102004695
2019-12-04,694749.1823965781,315119.5010544876,24250,65199.70790878766,290179.97343330295
2019-12-05,695164.906456589,315742.188847738,24250,65428.12279748608,289744.59481136495
2019-12-06,711087.9059626074,319120.1899593738,24250,66786.90049339822,300930.81550983543
2019-12-09,702149.5591327928,317672.4853771487,24250,66230.50616828867,293996.5675873553
2019-12-10,700640.5033417991,317407.8282193231,24250,66130.94162210553,292851.73350037046
2019-12-11,708511.9548005662,319089.0496314336,24250,66804.47018330544,298368.4349858271
2019-12-12,719803.2964422847,321470.7740269791,24250,67841.12649391958,306241.395921386
2019-12-13,724745.5016894471,322529.33139894967,24250,68256.95884234729,309709.21144815005
2019-12-16,739198.201991773,325767.23666452046,24250,69598.16684981482,319582.79847743764
2019-12-17,739162.0887087089,325954.0311259403,24250,69662.59202106437,319295.4655617042
2019-12-18,740216.2705353862,326203.10624324053,24250,69773.86820542779,319989.2960867178
2019-12-19,749285.8518891647,328242.3582907759,24250,70757.81098312639,326035.6826152623
2019-12-20,755355.2708704408,329565.54906746146,24250,71343.49110153342,330196.2307014459
2019-12-23,754588.5466466025,329721.20320094115,24250,71712.47243615774,328904.8710095036
2019-12-24,754114.4151014986,329892.4393749462,24250,71759.32344965902,328212.65227689344
2019-12-26,763888.3413623632,332803.4305799217,24250,73065.39207974159,333769.5187027
2019-12-27,762324.0665924316,332523.2388877919,24250,72913.1139978147,332637.7137068251
2019-12-30,751009.5806578692,330343.89099419164,24250,71888.17379064523,324527.5158730324
2019-12-31,753963.5119641274,330966.5550343315,24250,72175.16026588967,326571.7966639063
2020-01-02,783527.2188827266,337242.78746473795,24400,75167.72404157229,346716.70737641637
2020-01-03,763331.6185152954,334153.66638346756,24400,73721.09790261052,331056.85422921734
2020-01-06,770950.0338550522,336306.68583900994,24400,74705.0406802286,335538.3073358137
2020-01-07,770200.9676288969,336259.88313832885,24400,74640.61550973574,334900.4689808323
2020-01-08,784420.0808519184,338787.3241993199,24400,75852.97317605224,345379.7834765463
2020-01-09,800781.6509168418,341658.0247420608,24400,77211.75087196437,357511.8753028167
2020-01-10,795560.3368272359,340784.31878188986,24400,76760.77467851438,353615.2433668316
2020-01-13,818087.0816889002,344715.9122814728,24400,78675.95116792075,370295.21823950665
2020-01-14,809827.6406561169,343358.5863496151,24400,78014.1369460355,364054.9173604663
2020-01-15,809687.2522053391,343498.9944516584,24400,78049.28223911478,363738.97551456594
2020-01-16,828913.3455297183,346790.919300529,24400,79613.0414033638,378109.38482582546
2020-01-17,838823.312199994,348507.0976790125,24400,80473.98810137517,385442.22641960625
2020-01-21,837121.1423951936,348351.0728060401,24400,80444.71299423702,383925.35659491643
2020-01-22,841346.7771824133,349271.5576608389,24400,80842.97591839089,386832.24360318354
2020-01-23,847861.989483082,350394.8700892912,24400,81387.65860298235,391679.46079080837
2020-01-24,830258.7743985301,347446.1809161173,24400,79847.32331287698,378565.27016953594
2020-01-27,788587.9088276513,340269.489074398,24400,76268.81766057796,347649.6020926754
2020-01-28,818866.9263177207,345495.9890342284,24400,78793.09753880295,370177.8397446894
2020-01-29,821670.932732488,346057.6452484545,24400,78998.08468781006,372215.20279622346
2020-01-30,827551.3745028919,347290.1798491981,24400,79642.33639294525,376218.85826074856
2020-01-31,795167.6462931677,341782.8398792281,24400,76807.64229724168,352177.164116698
2020-02-03,826802.4394513507,347696.9441735014,24550,79806.06859363832,374749.426684211
2020-02-04,876810.0818800172,355655.28635211365,24550,83724.26554160439,412880.52998629917
2020-02-05,883956.9712592603,356827.93093527906,24550,84432.93795141284,418146.10237256845
2020-02-06,903286.7865675741,359908.079282328,24550,85943.99372674355,432884.7135585026
2020-02-07,892763.5631390179,358360.17984384426,24550,85124.04067242851,424729.3426227452
2020-02-10,920104.8778424269,362691.15385110606,24550,87384.76628701117,445478.95770430967
2020-02-11,920320.6478531285,362753.6843982349,24550,87431.62176889469,445585.34168599895
2020-02-12,942678.4666099553,366287.26867764967,24550,89335.08215363798,462506.11577866756
2020-02-13,939458.718055019,365818.2060728805,24550,89077.38147166657,460013.130510472
2020-02-14,945958.8010602215,366865.7657042731,24550,89528.35766511655,465014.6776908319
2020-02-18,946139.8576242026,367006.4773284493,24550,89645.49190143918,464937.8883943141
2020-02-19,969092.5529546968,370524.4110779455,24550,91567.68571397426,482450.456162777
2020-02-20,946634.864799832,367084.6584054967,24550,89623.70113285755,465376.5052614777
2020-02-21,902022.0679374838,360033.16423410084,24550,85797.79649122126,431641.1072121617
2020-02-24,819336.5607601821,346149.04473501764,24550,78506.3068389812,370131.2091861833
2020-02-25,765651.3390566757,336736.6108673724,24550,73973.9585858255,330390.76960347773
2020-02-26,775512.6443224337,338472.1258047578,24550,74682.61423616752,337807.90428150835
2020-02-27,687966.7553388845,321523.50848854415,24550,66875.66306468581,275017.58378565457
2020-02-28,689667.7414711284,321773.6783920897,24550,67566.76487121836,275777.29820782033
2020-03-02,788919.7954492462,339128.31805530697,24700,74201.13205259823,350890.345341341
2020-03-03,733824.9637733111,328253.3925624394,24700,69376.15324023497,311495.41797063674
2020-03-04,808667.7010804738,341948.90770784236,24700,75007.66331018232,367011.1300624492
2020-03-05,755590.9603984673,331559.74578366807,24700,70441.85753929532,328889.3570755039
2020-03-06,726870.6981220989,325965.59822400095,24700,67953.02024088497,308252.079657213
2020-03-09,627429.3921746023,303322.57446269284,24700,58810.62173747847,240596.195974431
2020-03-10,709952.8291210388,319838.6553502369,24700,64392.12576988625,301022.0480009156
2020-03-11,647170.8430851031,305908.1010297869,24700,59062.46411797034,257500.27793734585
2020-03-12,541899.3479370889,277858.96104884933,24700,49164.46983587261,190175.91705236697
2020-03-13,653934.4959340866,301395.15758573037,24700,56239.48159550519,271599.856752851
2020-03-16,526723.6777217451,265291.6817644605,24700,44766.01313302602,191965.98282425862
2020-03-17,614088.2797457317,285411.848101889,24700,48321.091272872465,255655.34037097023
