date,equity
2016/6/10,102473.0584
2016/6/13,102473.0584
2016/6/14,102479.255
2016/6/15,102467.787
2016/6/16,102488.2875
2016/6/17,102401.8444
2016/6/20,102466.7619
2016/6/21,102494.864
2016/6/22,102489.2906
2016/6/23,102559.3095
2016/6/24,102106.0215
2016/6/27,101805.5669
2016/6/28,102132.435
2016/6/29,102339.8459
2016/6/30,102454.3369
2016/7/1,103994.98
2016/7/5,104002.3306
2016/7/6,104059.7253
2016/7/7,104083.829
2016/7/8,104118.4244
2016/7/11,104128.2712
2016/7/12,104129.2181
2016/7/13,104129.3253
2016/7/14,104129.3522
2016/7/15,104129.3523
2016/7/18,104129.3523
2016/7/19,104129.3523
2016/7/20,104129.3523
2016/7/21,104129.3523
2016/7/22,104129.3523
2016/7/25,104129.3523
2016/7/26,104129.3523
2016/7/27,104129.3523
2016/7/28,104129.3523
2016/7/29,104129.3523
2016/8/1,105629.3523
2016/8/2,105629.3523
2016/8/3,105629.3523
2016/8/4,105629.3523
2016/8/5,105629.3523
2016/8/8,105629.3523
2016/8/9,105629.3523
2016/8/10,105629.3523
2016/8/11,105629.3523
2016/8/12,105629.3523
2016/8/15,105629.3523
2016/8/16,105629.3523
2016/8/17,105629.3523
2016/8/18,105629.3523
2016/8/19,105629.3523
2016/8/22,105629.3523
2016/8/23,105629.3523
2016/8/24,105629.3523
2016/8/25,105629.3523
2016/8/26,105629.3523
2016/8/29,105629.3523
2016/8/30,105629.3523
2016/8/31,105629.3523
2016/9/1,107129.3523
2016/9/2,107129.3523
2016/9/6,107129.3523
2016/9/7,107129.3523
2016/9/8,107129.3523
2016/9/9,107129.3523
2016/9/12,107258.9362
2016/9/13,107215.4896
2016/9/14,107249.236
2016/9/15,107318.3905
2016/9/16,107326.2147
2016/9/19,107326.8969
2016/9/20,107338.2592
2016/9/21,107364.9069
2016/9/22,107380.5445
2016/9/23,107391.9904
2016/9/26,107392.9088
2016/9/27,107397.0089
2016/9/28,107397.5645
2016/9/29,107397.2562
2016/9/30,107397.7477
2016/10/3,108897.8596
2016/10/4,108897.8675
2016/10/5,108897.8777
2016/10/6,108897.8787
2016/10/7,108897.8789
2016/10/10,108897.879
2016/10/11,108897.879
2016/10/12,108897.879
2016/10/13,108871.7848
2016/10/14,108883.9906
2016/10/17,108882.6277
2016/10/18,108949.7682
2016/10/19,108955.7383
2016/10/20,108952.7013
2016/10/21,108977.5371
2016/10/24,109029.0932
2016/10/25,109024.5957
2016/10/26,109009.4681
2016/10/27,108995.7007
2016/10/28,108971.4204
2016/10/31,108980.6416
2016/11/1,110439.0831
2016/11/2,110352.6109
2016/11/3,110208.1349
2016/11/4,110142.1962
2016/11/7,110487.6263
2016/11/8,110528.5824
2016/11/9,110545.3682
2016/11/10,110487.6073
2016/11/11,110505.0276
2016/11/14,110499.9967
2016/11/15,110709.2757
2016/11/16,110777.9931
2016/11/17,110856.6985
2016/11/18,110830.3601
2016/11/21,110930.6977
2016/11/22,110958.6235
2016/11/23,110940.7779
2016/11/25,110975.8322
2016/11/28,110989.259
2016/11/29,111012.6284
2016/11/30,110954.487
2016/12/1,112255.0344
2016/12/2,112287.9622
2016/12/5,112418.5845
2016/12/6,112454.4858
2016/12/7,112538.8801
2016/12/8,112565.748
2016/12/9,112585.9237
2016/12/12,112592.9441
2016/12/13,112596.7182
2016/12/14,112597.7232
2016/12/15,112598.6794
2016/12/16,112599.624
2016/12/19,112600.5685
2016/12/20,112600.5685
2016/12/21,112600.5685
2016/12/22,112600.5685
2016/12/23,112600.5685
2016/12/27,112600.5685
2016/12/28,112600.5685
2016/12/29,112600.5685
2016/12/30,112600.5685
2017/1/3,114177.3553
2017/1/4,114210.6911
2017/1/5,114237.552
2017/1/6,114262.2337
2017/1/9,114276.1536
2017/1/10,114281.1162
2017/1/11,114287.3071
2017/1/12,109658.3309
2017/1/13,109738.3716
2017/1/17,109667.5347
2017/1/18,109714.5748
2017/1/19,109694.6143
2017/1/20,109739.655
2017/1/23,109752.7728
2017/1/24,109900.8139
2017/1/25,110112.8538
2017/1/26,110142.8914
2017/1/27,110177.9311
2017/1/30,110003.0506
2017/1/31,109961.0878
2017/2/1,111600.1287
2017/2/2,111581.1349
2017/2/3,111646.1358
2017/2/6,111674.142
2017/2/7,111752.1421
2017/2/8,111795.1441
2017/2/9,111875.1434
2017/2/10,111952.1426
2017/2/13,112090.1427
2017/2/14,112165.1427
2017/2/15,112304.1435
2017/2/16,112297.1429
2017/2/17,112400.1437
2017/2/21,112532.1443
2017/2/22,112533.1451
2017/2/23,112442.144
2017/2/24,112487.1439
2017/2/27,112512.1446
2017/2/28,112446.1448
2017/3/1,114216.1447
2017/3/2,114080.1443
2017/3/3,114124.1434
2017/3/6,114065.1439
2017/3/7,114023.2477
2017/3/8,114066.2524
2017/3/9,114092.2729
2017/3/10,114185.2285
2017/3/13,114235.3237
2017/3/14,114171.3948
2017/3/15,114321.3436
2017/3/16,114316.3797
2017/3/17,114295.4151
2017/3/20,114321.4584
2017/3/21,113932.4805
2017/3/22,114096.4814
2017/3/23,114028.4815
2017/3/24,114074.4823
2017/3/27,114119.4826
2017/3/28,114279.4836
2017/3/29,114394.4818
2017/3/30,114438.4832
2017/3/31,114417.4834
2017/4/3,115898.4827
2017/4/4,115938.4833
2017/4/5,115837.4817
2017/4/6,115844.4826
2017/4/7,115834.4816
2017/4/10,115844.4826
2017/4/11,115734.9207
2017/4/12,115621.1857
2017/4/13,115520.323
2017/4/17,115720.3297
2017/4/18,115695.3761
2017/4/19,115725.3891
2017/4/20,115934.2927
2017/4/21,115930.3433
2017/4/24,116251.2169
2017/4/25,116453.9664
2017/4/26,116413.1744
2017/4/27,116575.9894
2017/4/28,116630.0266
2017/5/1,118369.9947
2017/5/2,118428.0583
2017/5/3,118331.3431
2017/5/4,118341.4053
2017/5/5,118447.4083
2017/5/8,118506.4726
2017/5/9,118615.4757
2017/5/10,118631.4743
2017/5/11,118607.475
2017/5/12,118672.4763
2017/5/15,118766.4746
2017/5/16,118883.133
2017/5/17,118157.6594
2017/5/18,118391.8937
2017/5/19,118506.129
2017/5/22,118753.1809
2017/5/23,118778.9591
2017/5/24,118910.7985
2017/5/25,119155.509
2017/5/26,119198.8811
2017/5/30,119237.0282
2017/5/31,119230.1746
2017/6/1,120846.5936
2017/6/2,121150.964
2017/6/5,121170.3715
2017/6/6,121076.4435
2017/6/7,121183.5386
2017/6/8,121216.9706
2017/6/9,120474.2328
2017/6/12,120288.7653
2017/6/13,120525.7352
2017/6/14,120386.7912
2017/6/15,120248.7924
2017/6/16,120127.7941
2017/6/19,120610.7942
2017/6/20,120419.5378
2017/6/21,120676.7753
2017/6/22,120671.9608
2017/6/23,120773.742
2017/6/26,120668.8353
2017/6/27,120138.8524
2017/6/28,120519.7977
2017/6/29,120031.6958
2017/6/30,120001.2657
2017/7/3,121245.9501
2017/7/5,121513.4651
2017/7/6,121260.7543
2017/7/7,121541.9371
2017/7/10,121746.9736
2017/7/11,121828.8609
2017/7/12,122175.6325
2017/7/13,122245.3928
2017/7/14,122478.6056
2017/7/17,122505.2406
2017/7/18,122712.359
2017/7/19,122904.439
2017/7/20,122957.5318
2017/7/21,122954.0697
2017/7/24,123102.7454
2017/7/25,123070.1532
2017/7/26,123137.104
2017/7/27,123025.2106
2017/7/28,123011.5094
2017/7/31,122944.5613
2017/8/1,124502.1186
2017/8/2,124565.4458
2017/8/3,124496.5535
2017/8/4,124535.7601
2017/8/7,124693.634
2017/8/8,124678.2743
2017/8/9,124660.3129
2017/8/10,124085.9614
2017/8/11,124294.9625
2017/8/14,124644.2055
2017/8/15,124672.5236
2017/8/16,124750.9662
2017/8/17,124170.8853
2017/8/18,124140.8427
2017/8/21,124132.4037
2017/8/22,124583.9546
2017/8/23,124474.1637
2017/8/24,124387.765
2017/8/25,124316.1393
2017/8/28,124409.1407
2017/8/29,124508.5987
2017/8/30,124750.9607
2017/8/31,124938.4625
2017/9/1,126444.7915
2017/9/5,126310.7218
2017/9/6,126379.3829
2017/9/7,126430.5027
2017/9/8,126299.7121
2017/9/11,126545.988
2017/9/12,126612.9965
